0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
950.997,436.108,0.915994,889.424,512.642,0.7940659999999999,830.504,512.622,0.728638,777.548,645.158,0.636185,880.656,630.431,0.8345039999999999
948.143,436.07,0.9045489999999999,892.299,512.592,0.8043089999999999,833.388,509.701,0.759821,783.307,645.028,0.669105,880.522,639.208,0.8410289999999999
945.276,436.087,0.888081,889.358,512.638,0.8022779999999999,830.536,509.77,0.737103,780.405,645.014,0.604124,880.558,642.098,0.858992
942.379,436.077,0.883567,889.404,512.664,0.796267,833.317,512.617,0.7420059999999999,783.376,644.987,0.655234,880.593,644.91,0.872512
942.333,436.02,0.8874879999999999,892.293,515.52,0.786222,833.379,512.646,0.7459819999999999,783.412,644.969,0.65173,883.508,644.956,0.878087
939.436,435.979,0.888129,892.358,515.624,0.7846879999999999,833.439,515.571,0.753128,786.217,644.973,0.675128,883.596,645.01,0.86699
939.382,433.297,0.8914179999999999,892.331,515.551,0.784598,833.405,512.697,0.743918,783.42,645.009,0.655175,883.588,645.048,0.8762759999999999
939.348,433.274,0.895021,892.361,515.528,0.7904979999999999,833.421,515.566,0.7582679999999999,783.456,645.023,0.664843,883.588,645.123,0.8729709999999999
939.349,433.281,0.8943000000000001,895.2,515.567,0.7899109999999999,833.447,515.62,0.7668229999999999,786.284,645.03,0.695159,886.375,645.152,0.851861
939.358,433.279,0.8939269999999999,895.191,515.593,0.7866369999999999,833.421,518.469,0.762577,786.24,645.027,0.70982,883.572,645.142,0.8718800000000001
939.406,433.28,0.892015,892.351,515.586,0.784184,833.412,515.631,0.758595,783.346,645.059,0.6829500000000001,883.567,645.117,0.873065
942.297,433.273,0.8901600000000001,895.188,515.524,0.784561,833.362,515.586,0.753533,780.447,645.091,0.6586569999999999,883.572,645.112,0.8786919999999999
945.21,433.282,0.8911169999999999,895.227,515.619,0.785906,833.391,518.493,0.7576600000000001,777.463,647.908,0.627859,883.627,644.999,0.8518479999999999
948.128,435.993,0.9014949999999999,895.194,515.571,0.785782,833.338,518.49,0.7497309999999999,777.494,647.99,0.616517,886.454,642.103,0.8189059999999999
948.235,436.081,0.911337,895.201,512.63,0.792183,830.54,512.691,0.734302,774.596,648.087,0.607947,886.442,630.419,0.785427
951.064,436.139,0.922186,895.209,512.65,0.7932049999999999,830.54,512.671,0.737687,774.547,647.997,0.6060789999999999,892.273,627.467,0.7761119999999999
951.211,436.203,0.933106,895.28,512.667,0.794183,833.358,512.689,0.745258,777.543,647.974,0.621107,892.27,624.627,0.789152
954.018,439.001,0.9356279999999999,895.193,515.525,0.785045,833.353,515.581,0.743649,777.556,648.047,0.60053,889.384,621.641,0.8204619999999999
954.208,439.037,0.9273669999999999,895.222,512.649,0.7855989999999999,833.377,515.631,0.741404,768.71,651.009,0.547979,883.581,621.535,0.850032
959.967,439.008,0.886471,901.012,515.534,0.801439,833.541,518.542,0.7562800000000001,774.534,648.131,0.569348,889.358,618.482,0.7971159999999999
965.867,439.072,0.8600209999999999,898.219,512.694,0.798823,833.493,518.502,0.751504,774.584,651.031,0.5575789999999999,892.289,606.84,0.778
971.686,439.116,0.872058,898.221,518.459,0.799182,836.275,521.426,0.7521869999999999,786.257,648.118,0.6265419999999999,898.206,601.027,0.8366589999999999
974.633,439.145,0.903732,898.194,515.554,0.803103,836.352,521.451,0.754201,786.289,653.891,0.5743849999999999,901.16,598.066,0.886172
974.73,441.977,0.911276,901.156,512.659,0.836159,839.29,518.487,0.744018,783.428,662.701,0.594882,904.077,597.869,0.917962
974.814,444.882,0.908092,903.928,512.684,0.836183,839.425,515.604,0.7407079999999999,786.259,659.762,0.593617,906.926,594.989,0.891952
977.575,444.926,0.9023019999999999,903.91,515.591,0.8242079999999999,839.374,518.492,0.740933,786.394,662.681,0.655718,907.084,594.922,0.853567
977.589,447.898,0.901034,903.911,512.691,0.8224159999999999,839.413,521.381,0.7297100000000001,789.311,665.679,0.6825859999999999,912.886,592.042,0.797465
977.656,450.773,0.8937189999999999,903.933,515.586,0.818888,842.24,521.418,0.7230179999999999,789.296,668.567,0.682762,927.514,580.439,0.834722
977.65,450.862,0.906713,904.076,518.531,0.825804,845.187,518.491,0.7217859999999999,795.206,668.583,0.7121489999999999,930.508,583.217,0.869891
977.6,453.644,0.9066569999999999,901.178,512.66,0.7987259999999999,842.328,518.546,0.7201400000000001,807.0,668.718,0.715853,933.566,580.343,0.847723
977.586,453.655,0.9104249999999999,898.219,518.468,0.756004,845.187,524.322,0.727903,812.787,668.689,0.7403029999999999,942.341,577.445,0.8418859999999999
977.665,453.672,0.907771,901.049,518.488,0.7620669999999999,845.245,524.376,0.7288100000000001,818.696,671.514,0.736609,948.114,577.317,0.862103
980.591,450.851,0.8614839999999999,901.148,515.596,0.783698,842.329,524.426,0.730016,824.588,674.529,0.7267800000000001,951.036,574.532,0.8859619999999999
983.558,453.653,0.842729,901.067,524.285,0.79554,839.41,524.391,0.741678,830.435,674.572,0.74589,951.211,574.516,0.8990239999999999
983.521,453.685,0.852188,901.141,521.477,0.8063349999999999,842.236,524.433,0.746401,833.32,677.469,0.7644489999999999,951.186,577.372,0.898907
986.524,453.783,0.857772,901.134,524.322,0.816363,839.429,524.407,0.7534400000000001,833.309,680.352,0.7526649999999999,954.012,577.423,0.9042589999999999
989.421,456.535,0.8694069999999999,901.163,524.366,0.8222889999999999,842.256,527.203,0.752516,833.283,680.37,0.760041,951.271,580.368,0.8797149999999999
989.438,456.588,0.879643,901.034,524.403,0.8071109999999999,842.246,527.225,0.757984,830.436,680.41,0.741605,951.276,583.234,0.871528
992.387,456.645,0.900219,901.025,524.31,0.798553,839.394,524.414,0.758149,824.61,683.311,0.7201400000000001,951.238,586.208,0.850567
992.403,456.633,0.8946369999999999,895.252,521.428,0.7592139999999999,839.403,524.43,0.7510800000000001,821.645,683.334,0.712363,948.255,594.922,0.8389669999999999
992.397,456.702,0.900092,895.289,521.41,0.758261,839.389,524.34,0.7485339999999999,821.662,683.29,0.7179329999999999,948.165,594.981,0.8454309999999999
992.393,456.737,0.9002439999999999,895.218,521.486,0.763701,839.369,524.369,0.7459709999999999,818.744,683.365,0.7254309999999999,948.127,594.958,0.831699
992.404,456.747,0.903824,898.148,524.319,0.771189,842.274,524.385,0.738983,824.568,683.379,0.7170219999999999,945.263,595.016,0.8325600000000001
992.421,456.742,0.9062279999999999,901.165,524.361,0.819386,845.193,524.393,0.750012,827.477,677.455,0.732574,945.224,595.032,0.831984
995.227,456.724,0.912654,901.047,524.409,0.805674,845.172,527.21,0.749741,821.72,680.406,0.7076859999999999,945.295,594.953,0.8234800000000001
995.265,456.721,0.917176,901.186,527.195,0.8262339999999999,845.247,527.273,0.7546419999999999,824.551,680.409,0.7026279999999999,948.151,594.955,0.8367300000000001
1292.61,477.33,0.855694,1233.79,506.626,0.926408,1168.96,503.849,0.828133,1092.57,621.521,0.958175,1180.76,718.567,0.8154349999999999
1292.58,477.346,0.858533,1233.76,506.652,0.9295800000000001,1168.94,503.883,0.828046,1092.56,621.538,0.963,1180.72,718.574,0.810361
1292.6,477.335,0.857818,1233.78,506.669,0.92993,1168.95,506.62,0.8271719999999999,1092.57,621.549,0.9647319999999999,1180.7,718.58,0.809805
1292.56,477.353,0.860309,1233.79,506.69,0.9299489999999999,1168.97,506.667,0.8246089999999999,1092.57,621.563,0.956965,1177.84,718.556,0.810431
1292.58,477.341,0.858659,1233.8,506.68,0.9277000000000001,1168.97,506.634,0.823193,1092.58,621.615,0.9558129999999999,1183.63,718.52,0.863127
1292.62,477.337,0.856188,1233.78,506.672,0.927858,1168.94,503.92,0.8306589999999999,1092.57,621.596,0.9544889999999999,1174.87,715.689,0.832989
1292.6,477.339,0.8563109999999999,1233.8,506.63,0.9242779999999999,1168.98,503.88,0.8319329999999999,1092.56,621.594,0.967482,1183.59,718.534,0.854888
1292.59,477.355,0.860532,1233.8,506.63,0.929986,1168.97,503.875,0.827689,1092.53,621.573,0.96772,1166.06,712.659,0.827673
1292.59,477.352,0.8608819999999999,1233.81,503.925,0.9288379999999999,1169.0,503.827,0.82335,1092.52,621.547,0.975881,1163.08,701.045,0.856799
1292.58,480.069,0.861621,1233.78,506.63,0.9252600000000001,1168.95,503.871,0.8293200000000001,1092.53,621.553,0.9747800000000001,1163.07,701.003,0.8525929999999999
1292.57,480.069,0.8626800000000001,1233.81,506.62,0.925156,1168.94,503.831,0.8331339999999999,1092.55,621.552,0.976487,1163.19,703.939,0.854885
1292.58,480.074,0.862375,1233.8,506.619,0.917113,1168.96,503.813,0.829394,1092.53,621.536,0.974997,1163.13,703.887,0.853746
