0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1301.34,503.739,0.8791289999999999,1230.82,506.784,0.8873759999999999,1166.09,506.641,0.824263,1089.49,621.553,0.9083439999999999,1166.03,709.877,0.881702
1301.34,503.736,0.877089,1233.57,506.788,0.890749,1166.11,506.629,0.8210959999999999,1089.47,621.417,0.884327,1166.03,709.864,0.8700979999999999
1301.34,503.737,0.877867,1230.83,506.79,0.888034,1166.1,506.651,0.8229069999999999,1089.5,621.531,0.90014,1166.02,709.843,0.87482
1301.34,503.737,0.876821,1230.83,506.784,0.887942,1166.1,506.646,0.8229329999999999,1089.48,621.504,0.8965500000000001,1166.01,709.848,0.876973
1301.34,503.737,0.877307,1230.83,506.781,0.8878739999999999,1166.09,506.644,0.823892,1089.48,621.496,0.8930819999999999,1166.01,709.838,0.8744409999999999
1301.34,503.738,0.8780669999999999,1230.83,506.781,0.888902,1166.1,506.646,0.822996,1089.45,621.501,0.8946369999999999,1166.01,709.805,0.870204
1301.34,503.737,0.878108,1230.84,506.79,0.890486,1166.09,506.653,0.823491,1089.46,621.439,0.8887769999999999,1166.02,709.832,0.875643
1301.34,503.733,0.877795,1233.57,506.784,0.8939579999999999,1166.11,506.635,0.823117,1089.46,621.406,0.886957,1166.03,709.834,0.8715849999999999
1301.34,503.73,0.8777,1233.57,506.779,0.891744,1166.11,506.629,0.821718,1089.54,621.423,0.901349,1166.04,709.836,0.87209
1301.34,503.729,0.877455,1233.57,506.778,0.8908619999999999,1166.1,506.629,0.820523,1089.54,621.479,0.909248,1166.03,709.836,0.876311
1301.34,503.729,0.877764,1233.57,506.776,0.8906409999999999,1166.11,506.626,0.8208949999999999,1089.51,621.496,0.9108489999999999,1166.0,709.822,0.8751169999999999
1301.34,503.729,0.877015,1233.57,506.779,0.889083,1166.11,506.634,0.8206700000000001,1089.45,621.465,0.899426,1165.99,709.808,0.87155
1301.33,503.73,0.8772829999999999,1233.57,506.784,0.890173,1166.11,506.638,0.824217,1089.49,621.512,0.911798,1165.99,709.807,0.8749629999999999
1301.34,503.729,0.8769619999999999,1233.58,506.786,0.891845,1166.11,506.637,0.8247209999999999,1089.51,621.527,0.9150379999999999,1166.02,709.838,0.874941
1301.33,503.736,0.877143,1233.58,506.787,0.892392,1166.11,506.636,0.8245439999999999,1089.48,621.539,0.912453,1166.02,709.844,0.876721
992.368,450.818,0.8616300000000001,895.284,527.419,0.8387859999999999,836.31,530.335,0.7610600000000001,824.633,680.406,0.708379,954.135,589.186,0.8448439999999999
992.352,450.844,0.862632,895.259,527.434,0.8377359999999999,836.313,530.342,0.7606809999999999,827.519,680.35,0.7144459999999999,954.178,589.156,0.832998
1301.33,503.747,0.877853,1230.83,506.782,0.887848,1166.11,506.634,0.820971,1089.46,621.531,0.9041159999999999,1166.03,709.868,0.877941
992.321,453.678,0.8649129999999999,895.197,527.442,0.837602,836.285,530.347,0.761054,824.656,683.337,0.7150719999999999,954.13,589.131,0.843545
989.475,453.697,0.8631439999999999,895.298,527.459,0.840641,836.324,530.34,0.7602629999999999,824.628,683.32,0.717,954.084,589.162,0.849341
1301.31,503.731,0.8728429999999999,1233.56,506.76,0.8891669999999999,1166.12,506.622,0.8224600000000001,1089.54,621.541,0.9159419999999999,1166.03,709.87,0.877629
1301.32,503.731,0.871547,1230.83,506.763,0.884706,1166.12,506.623,0.822391,1089.56,621.513,0.9137449999999999,1166.03,709.864,0.8772059999999999
1301.31,503.747,0.8758589999999999,1233.57,506.769,0.8877579999999999,1166.13,506.63,0.8213189999999999,1089.46,621.397,0.879736,1166.01,709.837,0.872678
1301.31,503.741,0.8743449999999999,1233.56,506.777,0.8896200000000001,1166.12,506.638,0.8242149999999999,1089.5,621.618,0.895467,1166.04,712.655,0.877995
1301.32,503.732,0.874335,1230.83,506.782,0.888961,1166.09,506.666,0.8325400000000001,1092.31,624.409,0.89041,1169.0,712.724,0.857822
