0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
880.609,509.698,0.869486,706.852,627.447,0.608123,668.518,650.97,0.59138,692.258,930.488,0.732131,906.958,904.02,0.785855
880.605,509.659,0.8712989999999999,706.876,627.438,0.608711,668.516,650.972,0.5910139999999999,692.259,930.489,0.732287,906.98,904.017,0.7827149999999999
880.624,509.639,0.8760979999999999,706.902,627.42,0.6106929999999999,668.512,650.978,0.591079,692.26,930.49,0.733271,906.942,904.047,0.785028
880.636,506.897,0.881339,709.794,627.413,0.616437,668.507,650.99,0.589604,692.256,930.49,0.734159,906.942,904.035,0.788006
880.642,506.899,0.884421,712.802,624.524,0.665555,668.507,650.99,0.5949639999999999,695.008,930.486,0.733856,907.019,903.986,0.7846559999999999
880.628,506.902,0.883335,715.731,624.466,0.7087500000000001,668.513,651.001,0.599521,692.253,930.469,0.7367,907.026,903.975,0.7881779999999999
880.614,506.906,0.8848779999999999,715.616,624.484,0.673142,668.509,650.984,0.5903379999999999,692.252,927.728,0.735664,907.024,903.958,0.792199
880.618,509.633,0.8867900000000001,715.597,624.471,0.6757200000000001,665.715,650.969,0.595059,692.258,930.463,0.7358129999999999,907.062,903.95,0.792844
880.63,509.636,0.886979,715.609,624.456,0.673796,668.511,650.912,0.5977509999999999,695.006,930.462,0.734777,907.056,903.943,0.792565
880.645,506.91,0.8885959999999999,715.646,624.472,0.683407,668.509,650.953,0.5994539999999999,695.028,927.728,0.738974,907.045,903.937,0.7907259999999999
880.626,509.628,0.8862439999999999,715.654,624.471,0.688908,668.51,650.992,0.599074,695.028,927.717,0.736769,907.051,903.956,0.788361
880.61,509.702,0.8707100000000001,715.669,624.472,0.6936859999999999,668.502,650.999,0.5944849999999999,695.031,927.711,0.7428600000000001,907.063,903.958,0.7878379999999999
880.591,509.77,0.858899,715.673,624.458,0.697041,665.72,650.986,0.595568,695.046,927.723,0.7443609999999999,906.964,903.966,0.7782749999999999
880.589,509.721,0.865995,715.695,624.41,0.706646,665.705,650.992,0.598341,695.058,927.719,0.746325,906.967,903.976,0.7774439999999999
880.597,509.756,0.8672719999999999,715.707,624.396,0.706572,668.501,650.971,0.6002109999999999,695.044,927.701,0.742788,906.975,903.98,0.7797069999999999
880.598,509.734,0.867436,715.683,624.372,0.7044039999999999,665.669,650.923,0.5954809999999999,695.026,927.701,0.7402019999999999,906.922,903.969,0.7814829999999999
880.633,509.709,0.870655,715.707,621.625,0.709394,665.701,648.096,0.602783,695.04,927.679,0.7354400000000001,906.939,903.967,0.7895139999999999
880.637,509.76,0.861991,715.721,621.626,0.7110029999999999,665.708,648.114,0.604343,695.046,927.703,0.734607,906.939,903.979,0.784758
880.646,509.745,0.86682,715.676,624.383,0.697199,665.68,648.116,0.5934039999999999,695.171,930.495,0.733756,906.974,903.952,0.789503
